file,well,width_um,width_std_um,scratch_area_px,width_cv,valid_rows,cell_confluence_outside_scratch,qc_flag,overlay_path,panel_path,mode
PTB9.jpg,B9,,,0,,0,0.4631051884428382,no_scratch,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTB9_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTB9_panel.png,after
PTC1.jpg,C1,665.8904418945312,251.49063110351562,466787,0.3776756823062897,984,0.45861738405191305,high_width_cv,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC1_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC1_panel.png,after
PTC10.jpg,C10,806.6342163085938,226.87939453125,604636,0.2812667489051819,1355,0.46207843602234494,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC10_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC10_panel.png,after
PTC11.jpg,C11,853.2987060546875,255.03079223632812,533874,0.2988763153553009,1255,0.4576579202932141,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC11_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC11_panel.png,after
PTC12.jpg,C12,503.5347595214844,123.63091278076172,362584,0.24552607536315918,1152,0.46385625405124215,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC12_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC12_panel.png,after
PTC2.jpg,C2,461.5754089355469,123.20198059082031,154843,0.2669162452220917,526,0.4712134388674316,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC2_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC2_panel.png,after
PTC3.jpg,C3,854.459228515625,115.99393463134766,1111819,0.13575127720832825,2249,0.46775279586888063,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC3_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC3_panel.png,after
PTC4.jpg,C4,890.4207153320312,243.2008056640625,607626,0.2731302082538605,1086,0.4694857287087479,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC4_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC4_panel.png,after
PTC5.jpg,C5,,,0,,0,0.4663715034926336,no_scratch,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC5_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC5_panel.png,after
PTC7.jpg,C7,930.8992309570312,214.8079376220703,605331,0.23075313866138458,1259,0.46548559587026106,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC7_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC7_panel.png,after
PTC9.jpg,C9,505.64056396484375,141.61363220214844,108693,0.2800677716732025,403,0.459879586600532,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC9_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTC9_panel.png,after
PTD1.jpg,D1,778.7940673828125,208.9971160888672,1001766,0.2683599293231964,2313,0.4655560231295962,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD1_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD1_panel.png,after
PTD10.jpg,D10,556.1030883789062,94.30213165283203,213931,0.1695767045021057,714,0.4659591861211981,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD10_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD10_panel.png,after
PTD11.jpg,D11,,,0,,0,0.45981398980016946,no_scratch,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD11_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD11_panel.png,after
PTD12.jpg,D12,,,0,,0,0.4640583979759716,no_scratch,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD12_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD12_panel.png,after
PTD2.jpg,D2,902.2642822265625,230.53179931640625,688960,0.2555036246776581,1205,0.4701226179259004,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD2_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD2_panel.png,after
PTD3.jpg,D3,823.0650634765625,224.3155517578125,809022,0.27253684401512146,1647,0.46481977901512833,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD3_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD3_panel.png,after
PTD4.jpg,D4,840.5071411132812,188.33180236816406,501970,0.2240692675113678,1029,0.46778300384010596,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD4_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD4_panel.png,after
PTD5.jpg,D5,1122.960693359375,245.21426391601562,737110,0.21836405992507935,1132,0.46982561468856987,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD5_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD5_panel.png,after
PTD6.jpg,D6,446.7029724121094,150.39100646972656,353903,0.3366689085960388,939,0.46771680202588584,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD6_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD6_panel.png,after
PTD7.jpg,D7,513.7025146484375,130.7270965576172,709006,0.25448012351989746,2225,0.4640803424465826,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD7_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD7_panel.png,after
PTD8.jpg,D8,,,0,,0,0.4664620309194671,no_scratch,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD8_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD8_panel.png,after
PTD9.jpg,D9,,,0,,0,0.4644533296002855,no_scratch,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD9_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTD9_panel.png,after
PTE1.jpg,E1,,,0,,0,0.4652662445208389,no_scratch,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE1_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE1_panel.png,after
PTE10.jpg,E10,618.3839111328125,150.2962646484375,734698,0.2430468648672104,1984,0.4631821263546925,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE10_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE10_panel.png,after
PTE11.jpg,E11,,,0,,0,0.45638799230776395,no_scratch,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE11_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE11_panel.png,after
PTE12.jpg,E12,674.40234375,158.9982147216797,930903,0.23576165735721588,2363,0.4678094411735501,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE12_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE12_panel.png,after
PTE2.jpg,E2,,,0,,0,0.46796374811636543,no_scratch,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE2_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE2_panel.png,after
PTE3.jpg,E3,,,0,,0,0.46359095281414353,no_scratch,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE3_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE3_panel.png,after
PTE4.jpg,E4,,,0,,0,0.46239228475333477,no_scratch,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE4_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE4_panel.png,after
PTE5.jpg,E5,774.1019287109375,290.13641357421875,584707,0.3748038709163666,1365,0.4576202262431455,high_width_cv,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE5_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE5_panel.png,after
PTE6.jpg,E6,,,0,,0,0.4638918458298075,no_scratch,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE6_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE6_panel.png,after
PTE7.jpg,E7,,,0,,0,0.4615538567202722,no_scratch,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE7_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE7_panel.png,after
PTE8.jpg,E8,1235.8641357421875,172.90481567382812,497060,0.13990600407123566,791,0.4563625878240161,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE8_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE8_panel.png,after
PTE9.jpg,E9,,,0,,0,0.4635054958107829,no_scratch,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE9_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/after_PTE9_panel.png,after
