file,well,width_um,width_std_um,scratch_area_px,width_cv,valid_rows,cell_confluence_outside_scratch,qc_flag,overlay_path,panel_path,mode
28D8.jpg,D8,1367.503662109375,368.3210754394531,2032080,0.2693382799625397,2345,0.46022935888444216,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_28D8_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_28D8_panel.png,before
29D9.jpg,D9,1393.6522216796875,541.8510131835938,1912047,0.3887992799282074,2344,0.4607433856194327,high_width_cv,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_29D9_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_29D9_panel.png,before
2A4.jpg,A4,1078.6632080078125,151.06268310546875,1477111,0.14004619419574738,2059,0.4695213653986782,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_2A4_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_2A4_panel.png,before
30B7.jpg,B7,1600.965087890625,384.2539367675781,1578461,0.2400139421224594,1685,0.4613056210328155,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_30B7_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_30B7_panel.png,before
31E11.jpg,E11,1544.8824462890625,396.59716796875,2163281,0.2567167282104492,2326,0.4594424259553886,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_31E11_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_31E11_panel.png,before
32E6.jpg,E6,1448.64306640625,252.70635986328125,2109734,0.17444349825382233,2334,0.45827556365825994,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_32E6_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_32E6_panel.png,before
33D10.jpg,D10,1053.5040283203125,189.55006408691406,1585607,0.1799234300851822,2321,0.4588593432206206,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_33D10_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_33D10_panel.png,before
34D7.jpg,D7,930.7364501953125,306.84033203125,1344809,0.32967478036880493,2337,0.46250318475750046,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_34D7_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_34D7_panel.png,before
35D6.jpg,D6,1154.0479736328125,256.7167053222656,1454871,0.2224489152431488,1974,0.4616206690328996,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_35D6_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_35D6_panel.png,before
36C7.jpg,C7,1115.8511962890625,418.4402160644531,1597309,0.3749964237213135,2322,0.45931633580931247,high_width_cv,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_36C7_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_36C7_panel.png,before
37A12.jpg,A12,1182.223388671875,255.62269592285156,1755265,0.21622197329998016,2347,0.4646205108570256,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_37A12_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_37A12_panel.png,before
38A9.jpg,A9,1018.3458251953125,198.34793090820312,1535043,0.19477462768554688,2344,0.4639093777676934,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_38A9_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_38A9_panel.png,before
39A8.jpg,A8,925.421142578125,248.5677032470703,1416203,0.2685995399951935,2340,0.45981592809766786,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_39A8_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_39A8_panel.png,before
3A5.jpg,A5,983.0127563476562,168.5667724609375,1489636,0.171479731798172,2267,0.46786073131767,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_3A5_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_3A5_panel.png,before
40A7.jpg,A7,1536.7623291015625,263.59619140625,2240406,0.1715269684791565,2335,0.45790498817311454,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_40A7_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_40A7_panel.png,before
41A3.jpg,A3,1007.5191650390625,153.98524475097656,1458985,0.15283605456352234,2195,0.4661690152795356,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_41A3_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_41A3_panel.png,before
42A2.jpg,A2,975.67138671875,139.37229919433594,1522502,0.14284758269786835,2354,0.46379146057904946,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_42A2_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_42A2_panel.png,before
43E12.jpg,E12,966.5444946289062,272.51812744140625,1756578,0.2819509506225586,1966,0.4633009332857453,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_43E12_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_43E12_panel.png,before
44E10.jpg,E10,1311.551513671875,508.3106384277344,1836352,0.38756436109542847,2348,0.4663649791298493,high_width_cv,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_44E10_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_44E10_panel.png,before
45E9.jpg,E9,1904.294189453125,245.41241455078125,1995411,0.12887315452098846,1782,0.46460794408013895,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_45E9_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_45E9_panel.png,before
46E8.jpg,E8,1266.8414306640625,532.1781616210938,1862788,0.420082688331604,2301,0.46363802562144907,high_width_cv,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_46E8_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_46E8_panel.png,before
47E7.jpg,E7,1278.3291015625,317.29888916015625,1851779,0.2482137829065323,2291,0.46076103246797745,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_47E7_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_47E7_panel.png,before
48E5.jpg,E5,1625.170166015625,553.0795288085938,1441293,0.34032097458839417,1413,0.4611677631062966,ok,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_48E5_overlay.jpg,/Users/ethanzhang/Desktop/02261/final/final_output/debug/before_48E5_panel.png,before
